filename,label
E_0001430383,spoof
E_0004999166,spoof
E_0009072956,spoof
E_0006988230,bonafide
E_0007393887,spoof
E_0003887481,spoof
E_0000913377,bonafide
E_0005382414,spoof
E_0009561379,spoof
E_0006770573,spoof
E_0001992637,spoof
E_0003764647,bonafide
E_0007811556,bonafide
E_0002545483,spoof
E_0001126403,spoof
E_0005070330,spoof
E_0006412487,spoof
E_0007185662,spoof
E_0008165321,spoof
E_0008979795,spoof
E_0005416570,spoof
E_0004158806,bonafide
E_0001565149,spoof
E_0008946060,bonafide
E_0003860953,bonafide
E_0009742172,bonafide
E_0009757463,bonafide
E_0002372356,spoof
E_0004467596,spoof
E_0005739376,spoof
E_0008118479,bonafide
E_0003045603,spoof
E_0008029144,spoof
E_0001176148,spoof
E_0004495387,spoof
E_0006140746,spoof
E_0009246236,spoof
E_0004370740,bonafide
E_0005320087,spoof
E_0000980318,spoof
E_0005546198,bonafide
E_0004462458,spoof
E_0006678803,spoof
E_0001627158,spoof
E_0009388382,spoof
E_0000958562,spoof
E_0001086989,spoof
E_0000030677,bonafide
E_0009643031,spoof
E_0008843242,spoof
E_0008080493,spoof
E_0008958516,spoof
E_0006391715,spoof
E_0005817033,spoof
E_0004665908,spoof
E_0003735359,bonafide
E_0003289445,bonafide
E_0001478081,spoof
E_0001711267,spoof
E_0006157184,spoof
E_0005615057,spoof
E_0007367466,spoof
E_0002622113,bonafide
E_0005292686,spoof
E_0000225355,spoof
E_0008840837,spoof
E_0002212311,spoof
E_0004625462,bonafide
E_0003849806,spoof
E_0001366401,spoof
E_0007092791,spoof
E_0004649828,spoof
E_0008961567,bonafide
E_0008834536,spoof
E_0003249006,spoof
E_0003426694,spoof
E_0009187490,spoof
E_0004977677,spoof
E_0001393406,spoof
E_0001809225,spoof
E_0000657055,spoof
E_0008402815,spoof
E_0001381344,spoof
E_0006530551,spoof
E_0003129248,spoof
E_0005650336,spoof
E_0006514044,spoof
E_0004714858,spoof
E_0002052967,spoof
E_0003765974,spoof
E_0004177858,bonafide
E_0007460253,spoof
E_0002673756,spoof
E_0002144842,spoof
E_0001550535,spoof
E_0006879585,bonafide
E_0002033499,bonafide
E_0009264491,spoof
E_0001581025,spoof
E_0005125196,spoof
E_0002416596,spoof
E_0003666865,spoof
E_0002674884,bonafide
E_0004554168,spoof
E_0005274718,spoof
E_0009970089,spoof
E_0005589746,spoof
E_0002032255,spoof
E_0000911289,spoof
E_0009438566,spoof
E_0004353203,spoof
E_0002326231,spoof
E_0003740256,bonafide
E_0003394160,spoof
E_0005463885,spoof
E_0005303405,bonafide
E_0008863808,spoof
E_0006872407,bonafide
E_0002807157,spoof
E_0006170990,bonafide
E_0000612930,spoof
E_0000037001,spoof
E_0008775652,spoof
E_0006659643,spoof
E_0000203901,spoof
E_0009432905,spoof
E_0006583200,spoof
E_0001852562,spoof
E_0009230776,spoof
E_0000385590,spoof
E_0001188592,spoof
E_0000361951,spoof
E_0008217768,spoof
E_0006844631,spoof
E_0003629964,spoof
E_0007648948,spoof
E_0008929604,spoof
E_0004631841,spoof
E_0001300544,spoof
E_0001302456,spoof
E_0009759095,spoof
E_0008694071,spoof
E_0008665587,bonafide
E_0002952853,spoof
E_0004345483,spoof
E_0009076402,spoof
E_0009656215,spoof
E_0009231105,spoof
E_0007292476,spoof
E_0003918004,spoof
E_0008106323,spoof
E_0001513544,bonafide
E_0006191361,spoof
E_0006426944,spoof
E_0001174243,spoof
E_0009058377,spoof
E_0009114688,bonafide
E_0003702417,spoof
E_0001247984,spoof
E_0000833394,spoof
E_0008755514,bonafide
E_0006656884,spoof
E_0002250504,bonafide
E_0006750015,spoof
E_0006683155,spoof
E_0007488649,spoof
E_0000253775,spoof
E_0001462283,spoof
E_0004334788,spoof
E_0004137982,spoof
E_0003076969,spoof
E_0008741505,spoof
E_0002773556,spoof
E_0009594092,spoof
E_0007668116,spoof
E_0000637805,spoof
E_0005298557,spoof
E_0003926156,spoof
E_0008708254,spoof
E_0008740541,spoof
E_0000281976,bonafide
E_0008692457,spoof
E_0002795413,spoof
E_0006897041,bonafide
E_0006136000,spoof
E_0006772321,spoof
E_0003369379,bonafide
E_0001656161,spoof
E_0003022616,spoof
E_0007637614,spoof
E_0006972228,bonafide
E_0005626435,spoof
E_0003662873,spoof
E_0009872065,spoof
E_0006308922,spoof
E_0005872528,spoof
E_0002902535,spoof
E_0003226049,spoof
E_0001149443,spoof
E_0007820872,bonafide
E_0000102490,spoof
E_0008523420,spoof
E_0000066407,spoof
E_0007274080,spoof
E_0001871883,spoof
E_0001769261,spoof
E_0003126041,spoof
E_0008770515,spoof
E_0007111107,bonafide
E_0006876847,spoof
E_0004353279,spoof
E_0002657920,bonafide
E_0005688869,spoof
E_0005882634,spoof
E_0003444929,spoof
E_0008767468,spoof
E_0000013780,bonafide
E_0009017709,spoof
E_0003710503,bonafide
E_0008694271,spoof
E_0008361513,spoof
E_0004475677,bonafide
E_0001852764,spoof
E_0001851531,spoof
E_0006206742,spoof
E_0000537935,spoof
E_0004471229,bonafide
E_0001794164,bonafide
E_0001132843,spoof
E_0000968875,spoof
E_0001252959,bonafide
E_0001925384,bonafide
E_0003967342,spoof
E_0002137914,spoof
E_0001831577,spoof
E_0009155426,bonafide
E_0002850096,spoof
E_0003897428,spoof
E_0000642743,spoof
E_0008812635,bonafide
E_0000956453,spoof
E_0003812138,bonafide
E_0008607972,spoof
E_0004010474,spoof
E_0009912157,spoof
E_0000433024,spoof
E_0008296418,spoof
E_0005064861,spoof
E_0005843331,spoof
E_0005687347,spoof
E_0001438455,bonafide
E_0004845843,spoof
E_0008977786,spoof
E_0006405568,spoof
E_0005209835,spoof
E_0008009048,spoof
E_0009630448,bonafide
E_0007050774,spoof
E_0006478010,bonafide
E_0002965217,spoof
E_0008385576,bonafide
E_0005691634,spoof
E_0002905551,spoof
E_0000899667,spoof
E_0001742046,bonafide
E_0009841618,spoof
E_0006465521,spoof
E_0004865235,spoof
E_0005273954,spoof
E_0005991989,spoof
E_0007191150,bonafide
E_0003563046,spoof
E_0008478374,spoof
E_0005290656,bonafide
E_0000450069,spoof
E_0005096209,spoof
E_0005354380,spoof
E_0003842380,bonafide
E_0005825618,spoof
E_0004427107,spoof
E_0004898378,bonafide
E_0009061216,spoof
E_0009166292,spoof
E_0000257592,spoof
E_0003120959,spoof
E_0008878140,spoof
E_0000103511,bonafide
E_0001979832,spoof
E_0004848539,spoof
E_0003226025,bonafide
E_0004087188,bonafide
E_0006293296,spoof
E_0003799748,spoof
E_0006827445,spoof
E_0001161710,spoof
E_0006730863,spoof
E_0001206646,bonafide
E_0006940725,bonafide
E_0000444775,spoof
E_0006393123,spoof
E_0004812096,spoof
E_0009356837,spoof
E_0009491786,spoof
E_0000182835,spoof
E_0006831551,spoof
E_0003703705,bonafide
E_0005043138,spoof
E_0004531022,bonafide
E_0007942596,spoof
E_0009447377,spoof
E_0009391109,spoof
E_0004289829,spoof
E_0007636234,spoof
E_0009608611,spoof
E_0002826436,spoof
E_0006022154,spoof
E_0000521897,spoof
E_0005796259,spoof
E_0001618669,spoof
E_0009946760,spoof
E_0006861549,spoof
E_0006000111,spoof
E_0005468201,spoof
E_0007620875,bonafide
E_0000589616,bonafide
E_0004612073,spoof
E_0009925142,bonafide
E_0008252034,spoof
E_0006961001,bonafide
E_0002480138,spoof
E_0001161748,bonafide
E_0004175828,spoof
E_0002654489,spoof
E_0006299181,spoof
E_0008409200,spoof
E_0008809489,spoof
E_0005923866,spoof
E_0006499218,bonafide
E_0008930101,spoof
E_0008581036,spoof
E_0004142502,bonafide
E_0008606814,spoof
E_0002392890,spoof
E_0003182716,spoof
E_0005237679,spoof
E_0004961302,spoof
E_0001151529,spoof
E_0004052339,spoof
E_0004361951,spoof
E_0003419529,spoof
E_0009350846,spoof
E_0002146555,spoof
E_0000498521,spoof
E_0003339692,spoof
E_0003750831,spoof
E_0006771668,spoof
E_0007500763,bonafide
E_0000478666,spoof
E_0005744353,bonafide
E_0000699246,spoof
E_0003468407,bonafide
E_0006129386,spoof
E_0005860158,spoof
E_0007083788,spoof
E_0002337980,spoof
E_0006037524,spoof
E_0004179586,bonafide
E_0004580913,spoof
E_0002351370,spoof
E_0004614027,spoof
E_0001769311,spoof
E_0005839442,spoof
E_0004907922,spoof
E_0007547879,spoof
E_0004256886,spoof
E_0004939436,spoof
E_0002280755,spoof
E_0009406625,spoof
E_0005407654,spoof
E_0002067608,spoof
E_0004909883,spoof
E_0007822974,spoof
E_0005116004,spoof
E_0008749329,spoof
E_0008801648,spoof
E_0008151231,spoof
E_0006625436,spoof
E_0006668189,spoof
E_0005561833,spoof
E_0002620802,spoof
E_0008298541,spoof
E_0000463830,spoof
E_0005591149,spoof
E_0006986639,spoof
E_0009880895,spoof
E_0004528102,spoof
E_0005079687,spoof
E_0003328980,spoof
E_0009845896,spoof
E_0006167861,spoof
E_0007813727,bonafide
E_0003420696,spoof
E_0009493169,bonafide
E_0006875438,spoof
E_0004404900,spoof
E_0007210756,spoof
E_0009387079,spoof
E_0008679273,spoof
E_0003273985,spoof
E_0009354435,spoof
E_0007210940,spoof
E_0000346131,bonafide
E_0003385381,spoof
E_0003212259,spoof
E_0004848750,spoof
E_0003437293,bonafide
E_0005421815,bonafide
E_0003111009,spoof
E_0003299210,spoof
E_0003752477,bonafide
E_0004109224,spoof
E_0000847017,spoof
E_0004782211,bonafide
E_0004473458,spoof
E_0005840045,spoof
E_0000871779,bonafide
E_0009869224,spoof
E_0001879037,bonafide
E_0007740001,spoof
E_0001250340,spoof
E_0003705165,spoof
E_0003940351,spoof
E_0007273036,spoof
E_0002617579,spoof
E_0003284431,spoof
E_0000413599,spoof
E_0001431305,spoof
E_0008667768,spoof
E_0000024122,spoof
E_0001398156,spoof
E_0002336414,spoof
E_0007083774,spoof
E_0006592360,spoof
E_0006354290,spoof
E_0000546159,bonafide
E_0007284857,spoof
E_0004631115,spoof
E_0003228848,spoof
E_0008962103,spoof
E_0009155496,spoof
E_0002398584,bonafide
E_0000555363,spoof
E_0006277293,spoof
E_0009493309,spoof
E_0001907929,bonafide
E_0004914222,spoof
E_0004074536,spoof
E_0007580465,spoof
E_0004680565,bonafide
E_0007300587,spoof
E_0004638332,spoof
E_0000406918,spoof
E_0007298310,bonafide
E_0009112877,bonafide
E_0004045020,spoof
E_0007240194,spoof
E_0008267821,spoof
E_0009073019,spoof
E_0003176218,spoof
E_0004546605,spoof
E_0009370869,spoof
E_0006252201,spoof
E_0002475758,spoof
E_0006184846,spoof
E_0008563372,spoof
E_0005070578,spoof
E_0003486110,spoof
E_0009121711,spoof
E_0007777549,spoof
E_0000087510,spoof
E_0008245239,spoof
E_0003752672,spoof
E_0000461069,spoof
E_0008670982,spoof
E_0008575798,spoof
E_0007603096,spoof
E_0004843245,spoof
E_0003598143,bonafide
E_0003249938,spoof
E_0007313839,bonafide
E_0007584081,spoof
E_0007954622,spoof
E_0008401596,spoof
E_0008753877,spoof
E_0009209875,bonafide
E_0005028769,spoof
E_0005113218,spoof
E_0008754900,bonafide
E_0005526734,spoof
E_0001463293,spoof
E_0001805498,bonafide
E_0006178427,spoof
E_0002109600,spoof
E_0005836646,spoof
E_0000092836,spoof
E_0000398408,spoof
E_0008828340,spoof
E_0007516526,spoof
E_0008355162,spoof
E_0008341196,spoof
E_0006290756,spoof
E_0000519073,spoof
E_0007117039,spoof
E_0009948710,bonafide
E_0004706972,spoof
E_0007954861,bonafide
E_0007842927,spoof
E_0001804652,spoof
E_0002688677,spoof
E_0005212524,spoof
E_0004215670,spoof
E_0000645801,bonafide
E_0003021078,spoof
E_0000362872,spoof
E_0004812154,spoof
E_0002236792,spoof
E_0007586480,bonafide
E_0008819350,bonafide
E_0005565876,spoof
E_0000400163,spoof
E_0009304789,spoof
E_0005909393,spoof
E_0003800101,spoof
E_0005222728,spoof
E_0009907095,spoof
E_0005366341,spoof
E_0001203751,bonafide
E_0006206648,spoof
E_0008290339,spoof
E_0005796000,spoof
E_0006600410,spoof
E_0003458302,bonafide
E_0002786613,spoof
E_0001270842,spoof
E_0003182026,spoof
E_0005499025,spoof
E_0004867377,bonafide
E_0009476784,spoof
E_0002259502,spoof
E_0001311100,bonafide
E_0009366086,bonafide
E_0009135877,spoof
E_0009204398,spoof
E_0004693465,spoof
E_0009480579,spoof
E_0002971385,bonafide
E_0006081380,spoof
E_0004752389,spoof
E_0000713017,spoof
E_0006530145,spoof
E_0008115795,spoof
E_0006250461,spoof
E_0004425783,spoof
E_0002258722,spoof
E_0001480359,spoof
E_0007847231,spoof
E_0005978539,spoof
E_0003209995,spoof
E_0004420698,bonafide
E_0008776133,bonafide
E_0009569556,bonafide
E_0003493866,spoof
E_0003949564,bonafide
E_0005369313,spoof
E_0009384243,spoof
E_0004193895,spoof
E_0006979145,spoof
E_0002028995,spoof
E_0009534833,spoof
E_0008202716,spoof
E_0004632842,spoof
E_0005863771,bonafide
E_0004440671,spoof
E_0006642566,spoof
E_0005000488,spoof
E_0008321266,spoof
E_0003337923,spoof
E_0000132783,spoof
E_0007708478,bonafide
E_0007450858,spoof
E_0004609229,spoof
E_0009915391,spoof
E_0008960188,spoof
E_0007407876,spoof
E_0009106528,spoof
E_0006253028,spoof
E_0009490434,spoof
E_0009571339,bonafide
E_0009304992,spoof
E_0003527135,spoof
E_0007850319,spoof
E_0003878104,spoof
E_0006915445,bonafide
E_0000403326,bonafide
E_0000750996,spoof
E_0006583772,bonafide
E_0007348042,spoof
E_0008434918,spoof
E_0000657984,bonafide
E_0004078742,spoof
E_0001045498,spoof
E_0009270071,spoof
E_0008072738,spoof
E_0000047078,spoof
E_0006930398,spoof
E_0000780301,spoof
E_0009847971,spoof
E_0004580853,bonafide
E_0002280960,spoof
E_0006138865,spoof
E_0002808127,spoof
E_0004390701,spoof
E_0008259778,spoof
E_0008699430,spoof
E_0000405571,spoof
E_0006712760,spoof
E_0001356582,spoof
E_0008400681,spoof
E_0002835709,spoof
E_0005271008,spoof
E_0005433959,spoof
E_0007401578,spoof
E_0007538257,spoof
E_0002227463,spoof
E_0004546747,spoof
E_0003131437,spoof
E_0006641054,bonafide
E_0000038351,spoof
E_0007329267,spoof
E_0005674316,spoof
E_0006019836,bonafide
E_0009424580,spoof
E_0005972075,spoof
E_0006778114,spoof
E_0004326729,spoof
E_0002364855,spoof
E_0006471021,spoof
E_0009334759,spoof
E_0009477370,spoof
E_0008423336,spoof
E_0003417497,spoof
E_0000770578,bonafide
E_0006231406,bonafide
E_0003600344,bonafide
E_0001147378,spoof
E_0007306969,spoof
E_0003851827,bonafide
E_0008514373,spoof
E_0008214231,spoof
E_0002623894,spoof
E_0004491060,spoof
E_0002801677,spoof
E_0005239619,bonafide
E_0006802855,spoof
E_0004065345,spoof
E_0009915730,bonafide
E_0002144972,spoof
E_0008788437,spoof
E_0003647194,bonafide
E_0001947005,spoof
E_0003568385,spoof
E_0009122039,spoof
E_0007613399,spoof
E_0005359934,spoof
E_0003347798,spoof
E_0002320332,bonafide
E_0000988490,spoof
E_0008334630,spoof
E_0000627833,spoof
E_0009796466,spoof
E_0004584672,spoof
E_0007882829,bonafide
E_0008435913,bonafide
E_0006733265,bonafide
E_0006138227,spoof
E_0007859704,spoof
E_0006547565,spoof
E_0006922140,spoof
E_0008184913,spoof
E_0002955470,spoof
E_0007263903,spoof
E_0002027140,spoof
E_0000872892,spoof
E_0005955619,spoof
E_0005827349,spoof
E_0000450477,spoof
E_0000710807,bonafide
E_0007796534,spoof
E_0004292218,spoof
E_0009983842,bonafide
E_0001679520,bonafide
E_0006768684,bonafide
E_0004089553,bonafide
E_0001590112,spoof
E_0009095505,spoof
E_0007534091,spoof
E_0008638199,spoof
E_0000370408,spoof
E_0001043361,spoof
E_0005133447,spoof
E_0007087782,spoof
E_0003611010,spoof
E_0006684035,spoof
E_0000643375,spoof
E_0001301431,bonafide
E_0003825649,spoof
E_0008087439,spoof
E_0008742974,spoof
E_0005153349,spoof
E_0002535763,spoof
E_0007565665,spoof
E_0009871269,spoof
E_0003013028,spoof
E_0000441665,spoof
E_0009177215,spoof
E_0000899423,spoof
E_0003698754,bonafide
E_0006788346,spoof
E_0004791205,bonafide
E_0001166905,spoof
E_0005745203,spoof
E_0008831346,spoof
E_0003508591,spoof
E_0003397402,bonafide
E_0006846600,spoof
E_0000584831,bonafide
E_0000249689,bonafide
E_0008512783,spoof
E_0003361738,spoof
E_0002050441,spoof
E_0002591683,spoof
E_0001495534,bonafide
E_0001194521,spoof
E_0002644279,spoof
E_0009043550,spoof
E_0002395215,spoof
E_0000595524,spoof
E_0006381202,spoof
E_0004850778,spoof
E_0009989153,spoof
E_0005502116,spoof
E_0007641237,spoof
E_0006209750,bonafide
E_0005767485,spoof
E_0004467432,spoof
E_0001746574,spoof
E_0006115782,bonafide
E_0000642461,spoof
E_0006385061,bonafide
E_0008246680,spoof
E_0006976662,spoof
E_0006863837,spoof
E_0006539174,spoof
E_0003182331,spoof
E_0009473437,spoof
E_0007371379,spoof
E_0003255331,spoof
E_0007170948,spoof
E_0002582160,bonafide
E_0001193243,spoof
E_0009854823,bonafide
E_0005471444,bonafide
E_0003172290,spoof
E_0000248938,spoof
E_0008977861,spoof
E_0003611595,spoof
E_0003501937,spoof
E_0002612624,spoof
E_0006465978,bonafide
E_0008390125,spoof
E_0001250159,spoof
E_0007426666,spoof
E_0007039540,spoof
E_0009971623,bonafide
E_0006559062,spoof
E_0003382679,spoof
E_0000683891,spoof
E_0000438118,spoof
E_0002926310,spoof
E_0008604721,spoof
E_0005563303,spoof
E_0008919650,spoof
E_0000975853,spoof
E_0001528272,spoof
E_0002448160,spoof
E_0004303365,spoof
E_0009547433,bonafide
E_0005488389,spoof
E_0002955475,spoof
E_0003829918,bonafide
E_0000110020,spoof
E_0009464079,spoof
E_0001464632,spoof
E_0001532031,spoof
E_0008502459,spoof
E_0008623345,spoof
E_0009222016,spoof
E_0001827534,spoof
E_0004720517,spoof
E_0008807089,spoof
E_0009679366,spoof
E_0002310278,spoof
E_0005758540,bonafide
E_0003489925,spoof
E_0001198721,spoof
E_0001797915,bonafide
E_0005094857,spoof
E_0001889652,spoof
E_0009517304,spoof
E_0009659394,spoof
E_0006871674,spoof
E_0005543041,spoof
E_0004085935,spoof
E_0006650689,spoof
E_0001910866,bonafide
E_0003486493,spoof
E_0008474315,spoof
E_0003067225,spoof
E_0008154549,bonafide
E_0005897737,spoof
E_0003903536,spoof
E_0006344485,spoof
E_0009769303,spoof
E_0008856827,spoof
E_0007139434,spoof
E_0009968298,spoof
E_0005999492,spoof
E_0000482880,spoof
E_0007236044,spoof
E_0004674439,spoof
E_0004321809,bonafide
E_0003530010,spoof
E_0005579563,spoof
E_0006886517,spoof
E_0005376010,spoof
E_0000249164,spoof
E_0003055754,bonafide
E_0004644944,spoof
E_0005124944,spoof
E_0009273211,bonafide
E_0008873546,spoof
E_0003555285,spoof
E_0000992433,spoof
E_0008956539,bonafide
E_0005701069,spoof
E_0001203010,spoof
E_0003558383,spoof
E_0001017030,spoof
E_0000332280,spoof
E_0009758141,spoof
E_0003501463,spoof
E_0001271813,bonafide
E_0002095467,spoof
E_0004386297,spoof
E_0009217918,spoof
E_0005236909,spoof
E_0004688871,bonafide
E_0000627658,spoof
E_0006147477,spoof
E_0004889378,spoof
E_0003565730,spoof
E_0001610865,bonafide
E_0008213541,spoof
E_0005636667,bonafide
E_0008707914,spoof
E_0003127266,spoof
E_0004043339,spoof
E_0004590227,spoof
E_0008992515,spoof
E_0000622904,spoof
E_0007466254,spoof
E_0002721120,spoof
E_0009790216,spoof
E_0009117923,spoof
E_0000157172,spoof
E_0006187056,spoof
E_0000273109,spoof
E_0003048569,bonafide
E_0000145325,spoof
E_0009845600,spoof
E_0009299248,bonafide
E_0002533911,spoof
E_0001969710,spoof
E_0009713563,bonafide
E_0004369279,spoof
E_0001447170,bonafide
E_0007725949,spoof
E_0001788484,bonafide
E_0003139801,spoof
E_0005951229,spoof
E_0004372751,spoof
E_0003027748,spoof
E_0007243836,bonafide
E_0007944184,spoof
E_0002006034,bonafide
E_0008058028,spoof
E_0007506859,spoof
E_0003137541,spoof
E_0005414061,spoof
E_0008271863,spoof
E_0003603679,spoof
E_0000163524,bonafide
E_0003218821,spoof
E_0007646047,spoof
E_0008165405,spoof
E_0006757685,spoof
E_0000805621,spoof
E_0005010424,spoof
E_0001229286,spoof
E_0001187094,spoof
E_0008705408,spoof
E_0008344171,spoof
E_0008200215,spoof
E_0008023084,spoof
E_0005096845,spoof
E_0007909066,spoof
E_0003449422,spoof
E_0001005638,bonafide
E_0006933811,spoof
E_0002689438,spoof
E_0008581337,spoof
E_0009498465,spoof
E_0003275374,spoof
E_0000941754,spoof
E_0001447251,spoof
E_0008386216,spoof
E_0008757678,spoof
E_0003484217,spoof
E_0000256490,spoof
E_0005427234,spoof
E_0009847943,spoof
E_0002816060,spoof
E_0009171798,spoof
E_0001426865,spoof
E_0005994091,spoof
E_0009058963,spoof
E_0004370168,spoof
E_0004780702,spoof
E_0008765654,bonafide
E_0007946704,spoof
E_0001271798,spoof
E_0009639416,bonafide
E_0006608707,spoof
E_0000582975,bonafide
E_0009550971,spoof
E_0006724430,spoof
E_0001903338,spoof
E_0004556385,spoof
E_0004986127,bonafide
E_0000622080,spoof
E_0003991539,bonafide
E_0000222813,bonafide
E_0005517874,spoof
E_0007320633,spoof
E_0006390483,spoof
E_0001035641,spoof
E_0005122976,spoof
E_0000429392,bonafide
E_0005173642,spoof
E_0001196233,spoof
E_0002266366,spoof
E_0001648432,spoof
E_0000392234,spoof
E_0005759615,spoof
E_0009309506,spoof
E_0003740217,spoof
E_0008011920,spoof
E_0000030450,spoof
E_0004396843,spoof
E_0006840996,spoof
E_0000193930,spoof
E_0000456214,spoof
E_0009791320,bonafide
E_0008153903,spoof
E_0006404931,spoof
E_0007616308,spoof
E_0007942391,spoof
E_0004632782,spoof
E_0004524438,spoof
E_0008551507,spoof
E_0004787200,spoof
E_0002667605,spoof
E_0001344154,spoof
E_0003971425,spoof
E_0008223075,spoof
E_0008773661,bonafide
E_0005732578,spoof
E_0004054184,spoof
E_0006427411,spoof
E_0007428322,spoof
E_0006611166,spoof
E_0000167328,spoof
E_0003619968,spoof
E_0008362551,spoof
E_0002606740,spoof
E_0004581702,spoof
E_0007146072,bonafide
E_0003609952,spoof
E_0004237290,spoof
E_0000249095,spoof
E_0002541456,spoof
E_0003477854,bonafide
E_0001755116,bonafide
E_0000289596,spoof
E_0004355038,spoof
E_0008087872,spoof
E_0005484558,bonafide
E_0006827637,spoof
E_0007779323,spoof
E_0002211456,bonafide
E_0007698790,spoof
E_0005881551,spoof
E_0008438515,bonafide
E_0005660500,spoof
E_0002197912,bonafide
E_0006607388,spoof
E_0003911613,bonafide
E_0000347468,spoof
E_0006721187,spoof
E_0003411511,spoof
E_0003469294,spoof
E_0008250078,spoof
E_0000971606,spoof
E_0004562012,spoof
E_0001073309,spoof
E_0001721026,spoof
E_0009877986,spoof
E_0000081106,spoof
E_0001209256,spoof
E_0008121836,spoof
E_0003367366,spoof
E_0003300642,spoof
E_0005556567,spoof
E_0004494986,spoof
E_0007674042,spoof
E_0004405254,bonafide
E_0005298717,spoof
E_0008990409,spoof
E_0000263011,spoof
E_0007210647,spoof
E_0000615174,spoof
E_0008850834,spoof
E_0001697302,bonafide
E_0002812465,spoof
E_0004273987,bonafide
E_0009055864,spoof
E_0007303822,bonafide
E_0009626883,spoof
E_0008684907,spoof
E_0001780713,spoof
E_0000054796,spoof
E_0004273155,spoof
E_0009986724,spoof
E_0007003541,spoof
E_0007689480,bonafide
E_0008208202,spoof
E_0002537645,spoof
E_0000951045,bonafide
E_0000429705,bonafide
E_0000354239,bonafide
E_0001666488,spoof
E_0002310224,spoof
E_0004526229,spoof
E_0005382474,bonafide
E_0002619560,spoof
E_0007138409,bonafide
E_0008748617,bonafide
E_0008873784,spoof
E_0009044860,spoof
E_0000515560,spoof
E_0009325980,spoof
E_0009138120,spoof
E_0005502413,spoof
E_0000971659,spoof
E_0002826966,spoof
E_0005734919,spoof
E_0009755828,spoof
E_0009625433,spoof
E_0007564536,spoof
E_0001420566,spoof
E_0000009759,spoof
E_0009052415,spoof
E_0000941846,spoof
E_0007072676,bonafide
E_0002880309,spoof
E_0006850601,spoof
E_0009285449,bonafide
E_0003714280,spoof
E_0003577520,spoof
E_0007484007,spoof
E_0009275106,spoof
E_0007655779,spoof
E_0009109493,spoof
E_0001942614,spoof
E_0003158298,bonafide
E_0007915071,spoof
E_0007950370,bonafide
E_0005196498,spoof
E_0000459790,spoof
E_0002778780,spoof
E_0006604215,spoof
E_0001821344,spoof
E_0004240647,spoof
E_0002537018,bonafide
E_0005301016,bonafide
E_0007194733,spoof
E_0007364216,spoof
E_0008541959,spoof
E_0004669531,spoof
E_0004698862,spoof
E_0006730620,bonafide
E_0006033572,spoof
E_0002045165,bonafide
E_0000910799,spoof
E_0007314333,spoof
E_0004739233,spoof
E_0004498720,spoof
E_0002169184,spoof
E_0005543585,spoof
E_0006480748,spoof
E_0009622827,spoof
E_0003523346,spoof
E_0009408391,spoof
E_0007676736,spoof
E_0009809750,spoof
E_0003663286,spoof
E_0001860742,spoof
E_0002390845,spoof
E_0004786346,bonafide
E_0000163009,spoof
E_0002384183,spoof
E_0003803429,bonafide
E_0000916411,spoof
E_0008540874,spoof
E_0005963752,spoof
E_0005718658,spoof
E_0005698509,spoof
E_0000077559,spoof
E_0009046184,spoof
E_0003897384,spoof
E_0002349249,spoof
E_0002415583,bonafide
E_0002171561,spoof
E_0002106028,spoof
E_0009446845,spoof
E_0009581578,bonafide
E_0006715924,spoof
E_0002058362,spoof
E_0006939927,spoof
E_0001604995,spoof
E_0005193519,spoof
E_0009828049,spoof
E_0001760176,spoof
E_0002053726,bonafide
E_0003453932,spoof
E_0000395364,spoof
E_0002611725,spoof
E_0001721945,spoof
E_0008228064,spoof
E_0006964734,spoof
E_0007779932,spoof
E_0002071458,spoof
E_0007229604,spoof
E_0000164433,spoof
E_0009811742,spoof
E_0003682664,spoof
E_0009267567,spoof
E_0001501082,spoof
E_0003127777,bonafide
E_0001446838,spoof
E_0004129231,spoof
E_0005590660,spoof
E_0006281647,spoof
E_0008979516,spoof
E_0007564055,spoof
E_0004419496,spoof
E_0001386847,spoof
E_0007616275,spoof
E_0008961898,spoof
E_0008999444,spoof
E_0000938703,spoof
E_0003145902,bonafide
E_0006438905,spoof
E_0008546043,spoof
E_0006638579,spoof
E_0005652783,spoof
E_0006639828,spoof
E_0005000809,spoof
E_0001406913,spoof
E_0006601569,spoof
E_0000780474,bonafide
E_0005768694,spoof
E_0004048903,spoof
E_0002901421,spoof
E_0003631014,spoof
E_0009101923,spoof
E_0008514575,spoof
E_0000570844,spoof
E_0009871074,spoof
E_0008180932,bonafide
E_0005711341,spoof
E_0008385154,spoof
E_0004474053,spoof
E_0004169684,spoof
E_0008434456,spoof
E_0006708412,bonafide
E_0007224845,spoof
E_0007417976,spoof
E_0006467871,spoof
E_0006884386,spoof
E_0008811355,spoof
E_0000489162,spoof
E_0006454759,bonafide
E_0009726354,spoof
E_0005136938,spoof
E_0006700469,spoof
E_0002956837,spoof
E_0009862723,spoof
E_0002231408,bonafide
E_0003245379,spoof
E_0002696451,spoof
E_0008414299,spoof
E_0001286618,spoof
E_0003381821,bonafide
E_0003268522,spoof
E_0008349229,spoof
E_0007986019,spoof
E_0004721095,spoof
E_0005824769,spoof
E_0007336315,spoof
E_0008488946,spoof
E_0001619260,spoof
E_0008405161,spoof
E_0002350393,spoof
E_0002251898,spoof
E_0001662327,spoof
E_0008122939,spoof
E_0003314414,spoof
E_0006511631,spoof
E_0005942090,spoof
E_0007662989,bonafide
